,path,participant_id,sequence_id,sign
3778,train_landmark_files/61333/4082465059.parquet,61333,4082465059,thirsty
3779,train_landmark_files/61333/1774895423.parquet,61333,1774895423,thirsty
3780,train_landmark_files/37779/459290606.parquet,37779,459290606,frog
3781,train_landmark_files/37779/2038200623.parquet,37779,2038200623,frog
3782,train_landmark_files/37779/1735379748.parquet,37779,1735379748,frog
3783,train_landmark_files/37779/1486104992.parquet,37779,1486104992,frog
3784,train_landmark_files/37779/1215084794.parquet,37779,1215084794,frog
3785,train_landmark_files/37779/1082835558.parquet,37779,1082835558,frog
3786,train_landmark_files/37779/1130718845.parquet,37779,1130718845,frog
3787,train_landmark_files/37779/1006573792.parquet,37779,1006573792,frog
3788,train_landmark_files/37779/1185434121.parquet,37779,1185434121,frog
3789,train_landmark_files/37779/3898072375.parquet,37779,3898072375,frog
3790,train_landmark_files/53618/4189773492.parquet,53618,4189773492,frog
3791,train_landmark_files/53618/2640951445.parquet,53618,2640951445,frog
3792,train_landmark_files/53618/3879250181.parquet,53618,3879250181,frog
3793,train_landmark_files/53618/335844073.parquet,53618,335844073,frog
3794,train_landmark_files/53618/1033017715.parquet,53618,1033017715,frog
3795,train_landmark_files/53618/4176088477.parquet,53618,4176088477,frog
3796,train_landmark_files/53618/2345746884.parquet,53618,2345746884,frog
3797,train_landmark_files/53618/1571911113.parquet,53618,1571911113,frog
3798,train_landmark_files/53618/3577218128.parquet,53618,3577218128,frog
3799,train_landmark_files/53618/3298063535.parquet,53618,3298063535,frog
3800,train_landmark_files/2044/1810455882.parquet,2044,1810455882,frog
3801,train_landmark_files/2044/2949912734.parquet,2044,2949912734,frog
3802,train_landmark_files/2044/1372531620.parquet,2044,1372531620,frog
3803,train_landmark_files/2044/3720590427.parquet,2044,3720590427,frog
3804,train_landmark_files/2044/1078763132.parquet,2044,1078763132,frog
3805,train_landmark_files/2044/2717473371.parquet,2044,2717473371,frog
3806,train_landmark_files/2044/1895249419.parquet,2044,1895249419,frog
3807,train_landmark_files/2044/3199250962.parquet,2044,3199250962,frog
3808,train_landmark_files/2044/3167723715.parquet,2044,3167723715,frog
3809,train_landmark_files/2044/783038120.parquet,2044,783038120,frog
3810,train_landmark_files/36257/2465973575.parquet,36257,2465973575,frog
3811,train_landmark_files/36257/1974789977.parquet,36257,1974789977,frog
3812,train_landmark_files/36257/1551132765.parquet,36257,1551132765,frog
3813,train_landmark_files/36257/3288924337.parquet,36257,3288924337,frog
3814,train_landmark_files/36257/2313294301.parquet,36257,2313294301,frog
3815,train_landmark_files/36257/383346780.parquet,36257,383346780,frog
3816,train_landmark_files/36257/3666029824.parquet,36257,3666029824,frog
3817,train_landmark_files/36257/492437783.parquet,36257,492437783,frog
3818,train_landmark_files/36257/2003970781.parquet,36257,2003970781,frog
3819,train_landmark_files/36257/3434285453.parquet,36257,3434285453,frog
3820,train_landmark_files/16069/1624086834.parquet,16069,1624086834,frog
3821,train_landmark_files/16069/1328788772.parquet,16069,1328788772,frog
3822,train_landmark_files/16069/512731006.parquet,16069,512731006,frog
3823,train_landmark_files/16069/3143358624.parquet,16069,3143358624,frog
3824,train_landmark_files/16069/526086907.parquet,16069,526086907,frog
3825,train_landmark_files/16069/243775103.parquet,16069,243775103,frog
3826,train_landmark_files/16069/2230282035.parquet,16069,2230282035,frog
3827,train_landmark_files/16069/2690945707.parquet,16069,2690945707,frog
3828,train_landmark_files/16069/1546444261.parquet,16069,1546444261,frog
3829,train_landmark_files/16069/2498402541.parquet,16069,2498402541,frog
3830,train_landmark_files/18796/4005085197.parquet,18796,4005085197,frog
3831,train_landmark_files/18796/1626360932.parquet,18796,1626360932,frog
3832,train_landmark_files/18796/214981495.parquet,18796,214981495,frog
3833,train_landmark_files/18796/3602709333.parquet,18796,3602709333,frog
3834,train_landmark_files/18796/2426313663.parquet,18796,2426313663,frog
3835,train_landmark_files/18796/88614519.parquet,18796,88614519,frog
3836,train_landmark_files/18796/813606853.parquet,18796,813606853,frog
3837,train_landmark_files/18796/4110781675.parquet,18796,4110781675,frog
3838,train_landmark_files/18796/648016803.parquet,18796,648016803,frog
3839,train_landmark_files/18796/2262601575.parquet,18796,2262601575,frog
3840,train_landmark_files/30680/737277013.parquet,30680,737277013,frog
3841,train_landmark_files/30680/633394896.parquet,30680,633394896,frog
3842,train_landmark_files/30680/3781912508.parquet,30680,3781912508,frog
3843,train_landmark_files/30680/1850350604.parquet,30680,1850350604,frog
3844,train_landmark_files/30680/4259388603.parquet,30680,4259388603,frog
3845,train_landmark_files/30680/715689920.parquet,30680,715689920,frog
3846,train_landmark_files/30680/3143935531.parquet,30680,3143935531,frog
3847,train_landmark_files/30680/3247507952.parquet,30680,3247507952,frog
3848,train_landmark_files/30680/1109818251.parquet,30680,1109818251,frog
3849,train_landmark_files/30680/2546774220.parquet,30680,2546774220,frog
3850,train_landmark_files/29302/853420709.parquet,29302,853420709,frog
3851,train_landmark_files/29302/41551005.parquet,29302,41551005,frog
3852,train_landmark_files/29302/3308926826.parquet,29302,3308926826,frog
3853,train_landmark_files/29302/2429208460.parquet,29302,2429208460,frog
3854,train_landmark_files/29302/4066629695.parquet,29302,4066629695,frog
3855,train_landmark_files/29302/2479574004.parquet,29302,2479574004,frog
3856,train_landmark_files/29302/3964209248.parquet,29302,3964209248,frog
3857,train_landmark_files/29302/4046937732.parquet,29302,4046937732,frog
3858,train_landmark_files/29302/2641077355.parquet,29302,2641077355,frog
3859,train_landmark_files/29302/1136236561.parquet,29302,1136236561,frog
3860,train_landmark_files/62590/2697269521.parquet,62590,2697269521,frog
3861,train_landmark_files/62590/1946515293.parquet,62590,1946515293,frog
3862,train_landmark_files/62590/1767666965.parquet,62590,1767666965,frog
3863,train_landmark_files/62590/4280327312.parquet,62590,4280327312,frog
3864,train_landmark_files/62590/1939551358.parquet,62590,1939551358,frog
3865,train_landmark_files/62590/843010503.parquet,62590,843010503,frog
3866,train_landmark_files/62590/1913486064.parquet,62590,1913486064,frog
3867,train_landmark_files/62590/2795831903.parquet,62590,2795831903,frog
3868,train_landmark_files/62590/4230929485.parquet,62590,4230929485,frog
3869,train_landmark_files/62590/1160368452.parquet,62590,1160368452,frog
3870,train_landmark_files/22343/294450167.parquet,22343,294450167,frog
3871,train_landmark_files/22343/900004989.parquet,22343,900004989,frog
3872,train_landmark_files/22343/50289616.parquet,22343,50289616,frog
3873,train_landmark_files/22343/2150030569.parquet,22343,2150030569,frog
3874,train_landmark_files/22343/535497823.parquet,22343,535497823,frog
3875,train_landmark_files/22343/807336242.parquet,22343,807336242,frog
3876,train_landmark_files/22343/2541476146.parquet,22343,2541476146,frog
3877,train_landmark_files/22343/4082385635.parquet,22343,4082385635,frog
3878,train_landmark_files/22343/1264252387.parquet,22343,1264252387,frog
3879,train_landmark_files/22343/933004295.parquet,22343,933004295,frog
3880,train_landmark_files/25571/3600874084.parquet,25571,3600874084,frog
3881,train_landmark_files/25571/1995508879.parquet,25571,1995508879,frog
3882,train_landmark_files/25571/1267504952.parquet,25571,1267504952,frog
3883,train_landmark_files/25571/3649464682.parquet,25571,3649464682,frog
3884,train_landmark_files/25571/242832750.parquet,25571,242832750,frog
3885,train_landmark_files/25571/1469252966.parquet,25571,1469252966,frog
3886,train_landmark_files/25571/4075068124.parquet,25571,4075068124,frog
3887,train_landmark_files/25571/1539081746.parquet,25571,1539081746,frog
3888,train_landmark_files/25571/1642958766.parquet,25571,1642958766,frog
3889,train_landmark_files/25571/3463237322.parquet,25571,3463237322,frog
3890,train_landmark_files/27610/1588226508.parquet,27610,1588226508,frog
3891,train_landmark_files/27610/3334630530.parquet,27610,3334630530,frog
3892,train_landmark_files/27610/2447327912.parquet,27610,2447327912,frog
3893,train_landmark_files/27610/8818136.parquet,27610,8818136,frog
3894,train_landmark_files/27610/2501762546.parquet,27610,2501762546,frog
3895,train_landmark_files/27610/3566703061.parquet,27610,3566703061,frog
3896,train_landmark_files/27610/3532873399.parquet,27610,3532873399,frog
3897,train_landmark_files/27610/3543594788.parquet,27610,3543594788,frog
3898,train_landmark_files/27610/257996005.parquet,27610,257996005,frog
3899,train_landmark_files/27610/2337853447.parquet,27610,2337853447,frog
3900,train_landmark_files/37055/2371767002.parquet,37055,2371767002,frog
3901,train_landmark_files/37055/2963422634.parquet,37055,2963422634,frog
3902,train_landmark_files/37055/3077220996.parquet,37055,3077220996,frog
3903,train_landmark_files/37055/2736613967.parquet,37055,2736613967,frog
3904,train_landmark_files/37055/3079354015.parquet,37055,3079354015,frog
3905,train_landmark_files/37055/1300915517.parquet,37055,1300915517,frog
3906,train_landmark_files/37055/2106430955.parquet,37055,2106430955,frog
3907,train_landmark_files/37055/3060828747.parquet,37055,3060828747,frog
3908,train_landmark_files/37055/3068437969.parquet,37055,3068437969,frog
3909,train_landmark_files/37055/3833871618.parquet,37055,3833871618,frog
3910,train_landmark_files/55372/130887078.parquet,55372,130887078,frog
3911,train_landmark_files/55372/3278272538.parquet,55372,3278272538,frog
3912,train_landmark_files/55372/1469289190.parquet,55372,1469289190,frog
3913,train_landmark_files/55372/2863803532.parquet,55372,2863803532,frog
3914,train_landmark_files/55372/184573143.parquet,55372,184573143,frog
3915,train_landmark_files/55372/3579266044.parquet,55372,3579266044,frog
3916,train_landmark_files/55372/3197818744.parquet,55372,3197818744,frog
3917,train_landmark_files/55372/1454643621.parquet,55372,1454643621,frog
3918,train_landmark_files/55372/813430948.parquet,55372,813430948,frog
3919,train_landmark_files/55372/4230772190.parquet,55372,4230772190,frog
3920,train_landmark_files/28656/2777753336.parquet,28656,2777753336,frog
3921,train_landmark_files/28656/2396610995.parquet,28656,2396610995,frog
3922,train_landmark_files/28656/2764845275.parquet,28656,2764845275,frog
3923,train_landmark_files/28656/2706545753.parquet,28656,2706545753,frog
3924,train_landmark_files/28656/4047989519.parquet,28656,4047989519,frog
3925,train_landmark_files/28656/1336824357.parquet,28656,1336824357,frog
3926,train_landmark_files/28656/430305649.parquet,28656,430305649,frog
3927,train_landmark_files/28656/3678475544.parquet,28656,3678475544,frog
3928,train_landmark_files/28656/187833537.parquet,28656,187833537,frog
3929,train_landmark_files/28656/3764026954.parquet,28656,3764026954,frog
3930,train_landmark_files/34503/3058179583.parquet,34503,3058179583,frog
3931,train_landmark_files/34503/367893238.parquet,34503,367893238,frog
3932,train_landmark_files/34503/596980063.parquet,34503,596980063,frog
3933,train_landmark_files/34503/3414185094.parquet,34503,3414185094,frog
3934,train_landmark_files/34503/928666654.parquet,34503,928666654,frog
3935,train_landmark_files/34503/3863995453.parquet,34503,3863995453,frog
3936,train_landmark_files/34503/1754796075.parquet,34503,1754796075,frog
3937,train_landmark_files/34503/1394228955.parquet,34503,1394228955,frog
3938,train_landmark_files/34503/3628534337.parquet,34503,3628534337,frog
3939,train_landmark_files/34503/2465758436.parquet,34503,2465758436,frog
3940,train_landmark_files/32319/1510113652.parquet,32319,1510113652,frog
3941,train_landmark_files/32319/4227521315.parquet,32319,4227521315,frog
3942,train_landmark_files/32319/1404532678.parquet,32319,1404532678,frog
3943,train_landmark_files/32319/2135569637.parquet,32319,2135569637,frog
3944,train_landmark_files/32319/755543838.parquet,32319,755543838,frog
3945,train_landmark_files/32319/3933644125.parquet,32319,3933644125,frog
3946,train_landmark_files/32319/1445573151.parquet,32319,1445573151,frog
3947,train_landmark_files/32319/303860340.parquet,32319,303860340,frog
3948,train_landmark_files/32319/525393130.parquet,32319,525393130,frog
3949,train_landmark_files/32319/2765236483.parquet,32319,2765236483,frog
3950,train_landmark_files/26734/2171606722.parquet,26734,2171606722,frog
3951,train_landmark_files/26734/2648796674.parquet,26734,2648796674,frog
3952,train_landmark_files/26734/1650350643.parquet,26734,1650350643,frog
3953,train_landmark_files/26734/1619578635.parquet,26734,1619578635,frog
3954,train_landmark_files/26734/3412695162.parquet,26734,3412695162,frog
3955,train_landmark_files/26734/2944125634.parquet,26734,2944125634,frog
3956,train_landmark_files/26734/3205271274.parquet,26734,3205271274,frog
3957,train_landmark_files/26734/1694512861.parquet,26734,1694512861,frog
3958,train_landmark_files/26734/3663181586.parquet,26734,3663181586,frog
3959,train_landmark_files/26734/1514298257.parquet,26734,1514298257,frog
3960,train_landmark_files/4718/688623506.parquet,4718,688623506,frog
3961,train_landmark_files/4718/1530197856.parquet,4718,1530197856,frog
3962,train_landmark_files/4718/216434914.parquet,4718,216434914,frog
3963,train_landmark_files/4718/3114722425.parquet,4718,3114722425,frog
3964,train_landmark_files/4718/2875232560.parquet,4718,2875232560,frog
3965,train_landmark_files/4718/3780943053.parquet,4718,3780943053,frog
3966,train_landmark_files/4718/2084520582.parquet,4718,2084520582,frog
3967,train_landmark_files/4718/3121500749.parquet,4718,3121500749,frog
3968,train_landmark_files/4718/4070464359.parquet,4718,4070464359,frog
3969,train_landmark_files/4718/88727091.parquet,4718,88727091,frog
3970,train_landmark_files/49445/3008278176.parquet,49445,3008278176,frog
3971,train_landmark_files/49445/804251717.parquet,49445,804251717,frog
3972,train_landmark_files/49445/3431974292.parquet,49445,3431974292,frog
3973,train_landmark_files/49445/2610634169.parquet,49445,2610634169,frog
3974,train_landmark_files/49445/1901013550.parquet,49445,1901013550,frog
3975,train_landmark_files/49445/755874769.parquet,49445,755874769,frog
3976,train_landmark_files/49445/566572363.parquet,49445,566572363,frog
3977,train_landmark_files/49445/4109482629.parquet,49445,4109482629,frog
3978,train_landmark_files/49445/2366287447.parquet,49445,2366287447,frog
3979,train_landmark_files/49445/1656086014.parquet,49445,1656086014,frog
3980,train_landmark_files/61333/3018288522.parquet,61333,3018288522,frog
3981,train_landmark_files/61333/3068241259.parquet,61333,3068241259,frog
3982,train_landmark_files/61333/1742535296.parquet,61333,1742535296,frog
3983,train_landmark_files/61333/2595870584.parquet,61333,2595870584,frog
3984,train_landmark_files/61333/324906425.parquet,61333,324906425,frog
3985,train_landmark_files/61333/505054944.parquet,61333,505054944,frog
3986,train_landmark_files/61333/2778839048.parquet,61333,2778839048,frog
3987,train_landmark_files/61333/3587974923.parquet,61333,3587974923,frog
3988,train_landmark_files/61333/573768168.parquet,61333,573768168,frog
3989,train_landmark_files/61333/2007473450.parquet,61333,2007473450,frog
3990,train_landmark_files/55372/501888811.parquet,55372,501888811,say
3991,train_landmark_files/55372/426239605.parquet,55372,426239605,say
3992,train_landmark_files/55372/2475246315.parquet,55372,2475246315,say
3993,train_landmark_files/55372/3846004392.parquet,55372,3846004392,say
3994,train_landmark_files/55372/2337448577.parquet,55372,2337448577,say
3995,train_landmark_files/55372/1523272099.parquet,55372,1523272099,say
3996,train_landmark_files/55372/299763371.parquet,55372,299763371,say
3997,train_landmark_files/55372/4053372497.parquet,55372,4053372497,say
3998,train_landmark_files/55372/677044350.parquet,55372,677044350,say
3999,train_landmark_files/55372/3782825573.parquet,55372,3782825573,say
4000,train_landmark_files/34503/778945456.parquet,34503,778945456,say
4001,train_landmark_files/34503/3776695313.parquet,34503,3776695313,say
4002,train_landmark_files/34503/464743885.parquet,34503,464743885,say
4003,train_landmark_files/34503/1006554061.parquet,34503,1006554061,say
4004,train_landmark_files/34503/1978094956.parquet,34503,1978094956,say
4005,train_landmark_files/34503/987036346.parquet,34503,987036346,say
4006,train_landmark_files/34503/2260548803.parquet,34503,2260548803,say
4007,train_landmark_files/34503/3091717651.parquet,34503,3091717651,say
4008,train_landmark_files/34503/1276996800.parquet,34503,1276996800,say
4009,train_landmark_files/34503/430502374.parquet,34503,430502374,say
4010,train_landmark_files/36257/1191147060.parquet,36257,1191147060,say
4011,train_landmark_files/36257/3346994936.parquet,36257,3346994936,say
4012,train_landmark_files/36257/2643438773.parquet,36257,2643438773,say
4013,train_landmark_files/36257/3650301773.parquet,36257,3650301773,say
4014,train_landmark_files/36257/3204363566.parquet,36257,3204363566,say
4015,train_landmark_files/36257/1218165099.parquet,36257,1218165099,say
4016,train_landmark_files/36257/181575316.parquet,36257,181575316,say
4017,train_landmark_files/36257/1166541084.parquet,36257,1166541084,say
4018,train_landmark_files/36257/3929244024.parquet,36257,3929244024,say
4019,train_landmark_files/36257/3354383929.parquet,36257,3354383929,say
4020,train_landmark_files/27610/2547316106.parquet,27610,2547316106,say
4021,train_landmark_files/27610/63871880.parquet,27610,63871880,say
4022,train_landmark_files/27610/1026387183.parquet,27610,1026387183,say
4023,train_landmark_files/27610/3334011732.parquet,27610,3334011732,say
4024,train_landmark_files/27610/496512919.parquet,27610,496512919,say
4025,train_landmark_files/27610/782885501.parquet,27610,782885501,say
4026,train_landmark_files/27610/3776946958.parquet,27610,3776946958,say
4027,train_landmark_files/27610/521410056.parquet,27610,521410056,say
4028,train_landmark_files/27610/2420351086.parquet,27610,2420351086,say
4029,train_landmark_files/27610/3706592724.parquet,27610,3706592724,say
4030,train_landmark_files/26734/3967260731.parquet,26734,3967260731,say
4031,train_landmark_files/26734/2433139877.parquet,26734,2433139877,say
4032,train_landmark_files/26734/3640591080.parquet,26734,3640591080,say
4033,train_landmark_files/26734/555947651.parquet,26734,555947651,say
4034,train_landmark_files/26734/1048909726.parquet,26734,1048909726,say
4035,train_landmark_files/26734/2715075895.parquet,26734,2715075895,say
4036,train_landmark_files/26734/872548477.parquet,26734,872548477,say
4037,train_landmark_files/26734/2772866255.parquet,26734,2772866255,say
4038,train_landmark_files/26734/2369088233.parquet,26734,2369088233,say
4039,train_landmark_files/26734/3893345660.parquet,26734,3893345660,say
4040,train_landmark_files/29302/637322325.parquet,29302,637322325,say
4041,train_landmark_files/29302/3516753778.parquet,29302,3516753778,say
4042,train_landmark_files/29302/3162021472.parquet,29302,3162021472,say
4043,train_landmark_files/29302/4288956736.parquet,29302,4288956736,say
4044,train_landmark_files/29302/1057152054.parquet,29302,1057152054,say
4045,train_landmark_files/29302/163688476.parquet,29302,163688476,say
4046,train_landmark_files/29302/3477567577.parquet,29302,3477567577,say
4047,train_landmark_files/29302/2218441570.parquet,29302,2218441570,say
4048,train_landmark_files/29302/3211689080.parquet,29302,3211689080,say
4049,train_landmark_files/29302/3497308082.parquet,29302,3497308082,say
4050,train_landmark_files/37055/77910002.parquet,37055,77910002,say
4051,train_landmark_files/37055/3706186635.parquet,37055,3706186635,say
4052,train_landmark_files/37055/1870608169.parquet,37055,1870608169,say
4053,train_landmark_files/37055/2368034675.parquet,37055,2368034675,say
4054,train_landmark_files/37055/3114293823.parquet,37055,3114293823,say
4055,train_landmark_files/37055/3058845939.parquet,37055,3058845939,say
4056,train_landmark_files/37055/59587108.parquet,37055,59587108,say
4057,train_landmark_files/37055/3369586263.parquet,37055,3369586263,say
4058,train_landmark_files/37055/2775936793.parquet,37055,2775936793,say
4059,train_landmark_files/37055/719351911.parquet,37055,719351911,say
4060,train_landmark_files/22343/1315894450.parquet,22343,1315894450,say
4061,train_landmark_files/22343/1419893790.parquet,22343,1419893790,say
4062,train_landmark_files/22343/3026316186.parquet,22343,3026316186,say
4063,train_landmark_files/22343/4270747134.parquet,22343,4270747134,say
4064,train_landmark_files/22343/1225361059.parquet,22343,1225361059,say
4065,train_landmark_files/22343/1289386418.parquet,22343,1289386418,say
4066,train_landmark_files/22343/3327250446.parquet,22343,3327250446,say
4067,train_landmark_files/22343/2993798918.parquet,22343,2993798918,say
4068,train_landmark_files/22343/1481363428.parquet,22343,1481363428,say
4069,train_landmark_files/22343/2450015456.parquet,22343,2450015456,say
4070,train_landmark_files/4718/2637953676.parquet,4718,2637953676,say
4071,train_landmark_files/4718/1125688363.parquet,4718,1125688363,say
4072,train_landmark_files/4718/979162078.parquet,4718,979162078,say
4073,train_landmark_files/4718/3006969483.parquet,4718,3006969483,say
4074,train_landmark_files/4718/134689223.parquet,4718,134689223,say
4075,train_landmark_files/4718/4276565486.parquet,4718,4276565486,say
4076,train_landmark_files/4718/475890537.parquet,4718,475890537,say
4077,train_landmark_files/4718/3738201385.parquet,4718,3738201385,say
4078,train_landmark_files/4718/44884142.parquet,4718,44884142,say
4079,train_landmark_files/4718/1739961728.parquet,4718,1739961728,say
4080,train_landmark_files/32319/4276550795.parquet,32319,4276550795,say
4081,train_landmark_files/32319/397341168.parquet,32319,397341168,say
4082,train_landmark_files/32319/4238145469.parquet,32319,4238145469,say
4083,train_landmark_files/32319/2361357763.parquet,32319,2361357763,say
4084,train_landmark_files/32319/2844115207.parquet,32319,2844115207,say
4085,train_landmark_files/32319/609820024.parquet,32319,609820024,say
4086,train_landmark_files/32319/1802680652.parquet,32319,1802680652,say
4087,train_landmark_files/32319/3396587403.parquet,32319,3396587403,say
4088,train_landmark_files/32319/3770486904.parquet,32319,3770486904,say
4089,train_landmark_files/32319/3478627342.parquet,32319,3478627342,say
4090,train_landmark_files/18796/2915978397.parquet,18796,2915978397,say
4091,train_landmark_files/18796/1368503879.parquet,18796,1368503879,say
4092,train_landmark_files/18796/5329665.parquet,18796,5329665,say
4093,train_landmark_files/18796/3903116264.parquet,18796,3903116264,say
4094,train_landmark_files/18796/3797139476.parquet,18796,3797139476,say
4095,train_landmark_files/18796/770706244.parquet,18796,770706244,say
4096,train_landmark_files/18796/7915669.parquet,18796,7915669,say
4097,train_landmark_files/18796/1970648483.parquet,18796,1970648483,say
4098,train_landmark_files/18796/2731820334.parquet,18796,2731820334,say
4099,train_landmark_files/18796/4059759258.parquet,18796,4059759258,say
4100,train_landmark_files/37779/2829314712.parquet,37779,2829314712,say
4101,train_landmark_files/37779/3819014113.parquet,37779,3819014113,say
4102,train_landmark_files/37779/2976308769.parquet,37779,2976308769,say
4103,train_landmark_files/37779/495845688.parquet,37779,495845688,say
4104,train_landmark_files/37779/1917340983.parquet,37779,1917340983,say
4105,train_landmark_files/37779/2807332528.parquet,37779,2807332528,say
4106,train_landmark_files/37779/4138072402.parquet,37779,4138072402,say
4107,train_landmark_files/37779/2226611051.parquet,37779,2226611051,say
4108,train_landmark_files/37779/1194178183.parquet,37779,1194178183,say
4109,train_landmark_files/37779/2558926767.parquet,37779,2558926767,say
4110,train_landmark_files/49445/3361713320.parquet,49445,3361713320,say
4111,train_landmark_files/49445/134177303.parquet,49445,134177303,say
4112,train_landmark_files/49445/3644081527.parquet,49445,3644081527,say
4113,train_landmark_files/49445/1195997199.parquet,49445,1195997199,say
4114,train_landmark_files/49445/3081049259.parquet,49445,3081049259,say
4115,train_landmark_files/49445/855830130.parquet,49445,855830130,say
4116,train_landmark_files/49445/368029190.parquet,49445,368029190,say
4117,train_landmark_files/49445/547392842.parquet,49445,547392842,say
4118,train_landmark_files/49445/2167465092.parquet,49445,2167465092,say
4119,train_landmark_files/49445/229563967.parquet,49445,229563967,say
4120,train_landmark_files/30680/2943159503.parquet,30680,2943159503,say
4121,train_landmark_files/30680/3084119116.parquet,30680,3084119116,say
4122,train_landmark_files/30680/4074540400.parquet,30680,4074540400,say
4123,train_landmark_files/30680/204133462.parquet,30680,204133462,say
4124,train_landmark_files/30680/3453514241.parquet,30680,3453514241,say
4125,train_landmark_files/30680/140399167.parquet,30680,140399167,say
4126,train_landmark_files/30680/4066403810.parquet,30680,4066403810,say
4127,train_landmark_files/30680/3165937751.parquet,30680,3165937751,say
4128,train_landmark_files/30680/1511958927.parquet,30680,1511958927,say
4129,train_landmark_files/30680/1227582614.parquet,30680,1227582614,say
4130,train_landmark_files/61333/558354008.parquet,61333,558354008,say
4131,train_landmark_files/61333/4076704139.parquet,61333,4076704139,say
4132,train_landmark_files/61333/1751054247.parquet,61333,1751054247,say
4133,train_landmark_files/61333/4258512998.parquet,61333,4258512998,say
4134,train_landmark_files/61333/3527579868.parquet,61333,3527579868,say
4135,train_landmark_files/61333/3646383385.parquet,61333,3646383385,say
4136,train_landmark_files/61333/2733125045.parquet,61333,2733125045,say
4137,train_landmark_files/61333/1268757555.parquet,61333,1268757555,say
4138,train_landmark_files/61333/1768149447.parquet,61333,1768149447,say
4139,train_landmark_files/61333/2767985944.parquet,61333,2767985944,say
4140,train_landmark_files/16069/2438885535.parquet,16069,2438885535,say
4141,train_landmark_files/16069/1495009573.parquet,16069,1495009573,say
4142,train_landmark_files/16069/1832683364.parquet,16069,1832683364,say
4143,train_landmark_files/16069/123574459.parquet,16069,123574459,say
4144,train_landmark_files/16069/2364344008.parquet,16069,2364344008,say
4145,train_landmark_files/16069/429160675.parquet,16069,429160675,say
4146,train_landmark_files/16069/1232869735.parquet,16069,1232869735,say
4147,train_landmark_files/16069/2261333911.parquet,16069,2261333911,say
4148,train_landmark_files/16069/1712067527.parquet,16069,1712067527,say
4149,train_landmark_files/16069/833115230.parquet,16069,833115230,say
4150,train_landmark_files/53618/2273104493.parquet,53618,2273104493,say
4151,train_landmark_files/53618/1250612720.parquet,53618,1250612720,say
4152,train_landmark_files/53618/47456086.parquet,53618,47456086,say
4153,train_landmark_files/53618/3606169035.parquet,53618,3606169035,say
4154,train_landmark_files/53618/2533859158.parquet,53618,2533859158,say
4155,train_landmark_files/53618/2312126513.parquet,53618,2312126513,say
4156,train_landmark_files/53618/900133238.parquet,53618,900133238,say
4157,train_landmark_files/53618/4010320671.parquet,53618,4010320671,say
4158,train_landmark_files/53618/3193653967.parquet,53618,3193653967,say
4159,train_landmark_files/53618/3328252142.parquet,53618,3328252142,say
4160,train_landmark_files/25571/3130014572.parquet,25571,3130014572,say
4161,train_landmark_files/25571/3743300940.parquet,25571,3743300940,say
4162,train_landmark_files/25571/1501997450.parquet,25571,1501997450,say
4163,train_landmark_files/25571/2375346795.parquet,25571,2375346795,say
4164,train_landmark_files/25571/3312367214.parquet,25571,3312367214,say
4165,train_landmark_files/25571/3833469959.parquet,25571,3833469959,say
4166,train_landmark_files/25571/1886866049.parquet,25571,1886866049,say
4167,train_landmark_files/25571/1271714715.parquet,25571,1271714715,say
4168,train_landmark_files/25571/228448142.parquet,25571,228448142,say
4169,train_landmark_files/25571/2601498818.parquet,25571,2601498818,say
4170,train_landmark_files/28656/2387140508.parquet,28656,2387140508,say
4171,train_landmark_files/28656/257996557.parquet,28656,257996557,say
4172,train_landmark_files/28656/4000663199.parquet,28656,4000663199,say
4173,train_landmark_files/28656/360550011.parquet,28656,360550011,say
4174,train_landmark_files/28656/2813014656.parquet,28656,2813014656,say
4175,train_landmark_files/28656/591431526.parquet,28656,591431526,say
4176,train_landmark_files/28656/2760982879.parquet,28656,2760982879,say
4177,train_landmark_files/28656/27138651.parquet,28656,27138651,say
4178,train_landmark_files/28656/1383993244.parquet,28656,1383993244,say
4179,train_landmark_files/28656/2617209319.parquet,28656,2617209319,say
4180,train_landmark_files/2044/2930571096.parquet,2044,2930571096,say
4181,train_landmark_files/2044/2692711232.parquet,2044,2692711232,say
4182,train_landmark_files/2044/2512141061.parquet,2044,2512141061,say
4183,train_landmark_files/2044/4290441667.parquet,2044,4290441667,say
4184,train_landmark_files/2044/4130918795.parquet,2044,4130918795,say
4185,train_landmark_files/2044/954011585.parquet,2044,954011585,say
4186,train_landmark_files/2044/945012344.parquet,2044,945012344,say
4187,train_landmark_files/2044/800856755.parquet,2044,800856755,say
4188,train_landmark_files/2044/1514503342.parquet,2044,1514503342,say
4189,train_landmark_files/2044/4109174229.parquet,2044,4109174229,say
4190,train_landmark_files/62590/782318770.parquet,62590,782318770,say
4191,train_landmark_files/62590/865854387.parquet,62590,865854387,say
4192,train_landmark_files/62590/1718721195.parquet,62590,1718721195,say
4193,train_landmark_files/62590/50203750.parquet,62590,50203750,say
4194,train_landmark_files/62590/2010577923.parquet,62590,2010577923,say
4195,train_landmark_files/62590/753072005.parquet,62590,753072005,say
4196,train_landmark_files/62590/2396766057.parquet,62590,2396766057,say
4197,train_landmark_files/62590/1961738015.parquet,62590,1961738015,say
4198,train_landmark_files/62590/952524976.parquet,62590,952524976,say
4199,train_landmark_files/62590/4181631947.parquet,62590,4181631947,say
4200,train_landmark_files/61333/2613712605.parquet,61333,2613712605,mouth
